Month,Day,Day Of Week,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay,Airline_AS,Airline_B6,Airline_DL,Airline_EV,Airline_F9,Airline_HA,Airline_MQ,Airline_NK,Airline_OO,Airline_UA,Airline_US,Airline_VX,Airline_WN
0.0,0.14466961929505628,1.3795258956371528,1.522665586981128,1.6962936318119524,0.1477159308910997,-0.12336190870938166,-1.2083429376944272,-1.1832186707062453,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.7961077686955758,-0.5281495896475045,-0.6075705912306887,-0.5381438009960184,-0.19271079591694962,-0.4738524035012915,-1.4163810665002736,1.7698870775017788,-5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,-0.6075705912306887,-0.5381438009960184,-1.0961509555229265,-0.9242490673693998,-1.000304808888581,0.7308313512804367,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,-1.5067685301054632,-0.05123071832634016,-0.6075705912306887,1.65804038628132,-0.44148417319975486,-0.4967816882073043,1.4961527367815741,-0.08947580099956987,47.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.40580976383845024,0.9026070243159884,1.7498027380887597,-0.5381438009960184,-0.1796174602704862,-0.3837730707276698,-1.000304808888581,-1.1832186707062453,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.14466961929505628,1.3795258956371528,-0.6075705912306887,1.65804038628132,-0.3760174949674377,-0.3411901134165032,-1.6244191953061198,1.5511385035604435,-22.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.6951490024285628,-1.4819873322898331,-0.6075705912306887,-0.5381438009960184,-0.2974574810886571,-0.15448022366754188,-0.5842285512768884,1.0042670687071056,-4.0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-1.5067685301054632,-0.05123071832634016,1.6114957938734238,-0.5381438009960184,-0.44148417319975486,-0.6834915779562656,0.8720383503640353,0.183959916427099,-18.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,-0.6075705912306887,-0.5381438009960184,-0.7557242287148773,-0.7047830566118488,0.8720383503640353,0.45739563385376786,-5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,1.7498027380887597,-0.5381438009960184,0.09534258830524593,0.042056502383996344,1.9122289943932667,-1.237905814191579,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.6951490024285628,-1.4819873322898331,-0.6075705912306887,-0.5381438009960184,-0.08796411074524214,-0.23145710803772768,-0.5842285512768884,-1.019157240250244,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,-1.5067685301054632,-0.05123071832634016,-0.6075705912306887,-0.5381438009960184,-0.46767084449268176,-0.5147975547620286,-0.16815229366519596,-0.9644700967649102,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.14466961929505628,1.3795258956371528,-0.6075705912306887,-0.5381438009960184,0.9595027409718326,1.2491195615505268,0.4559620927523428,-0.6363472358529076,71.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.2456283855620693,-1.0050684609686686,-0.6075705912306887,-0.5381438009960184,2.7009163819514694,3.053981829123819,0.24792396394649655,-0.6363472358529076,-27.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.6951490024285628,-1.4819873322898331,-0.6075705912306887,-0.5381438009960184,2.2033696273858587,2.70185352828148,2.120267123199113,0.5667699208244354,-24.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,-0.6075705912306887,-0.5381438009960184,-0.7819109000078042,-0.6933184142588424,-0.7922666800827347,0.6214570643097692,-7.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,-1.5067685301054632,-0.05123071832634016,1.6152285260686665,-0.5381438009960184,-0.3760174949674377,-0.41489138568583,0.8720383503640353,1.0042670687071056,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.6951490024285628,-1.4819873322898331,-0.6075705912306887,-0.5381438009960184,0.01678257442646533,-0.04966063644005483,-0.7922666800827347,-0.36291151842623876,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,1.7961077686955758,-0.5281495896475045,-0.6075705912306887,-0.5381438009960184,0.9333160696789058,0.6103752018830276,-0.5842285512768884,1.5511385035604435,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.40580976383845024,0.9026070243159884,-0.6075705912306887,-0.5381438009960184,0.23936928041634373,0.38108235482289976,-1.000304808888581,-0.4722858053969063,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,1.4502769297892941,-0.5381438009960184,-0.8997509208259751,-0.9062332008146755,1.0800764791698816,0.7308313512804367,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,1.2456283855620693,-1.0050684609686686,-0.6075705912306887,-0.5381438009960184,-0.9783109347047557,-0.8751148858565153,-1.4163810665002736,-0.6363472358529076,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,-1.5067685301054632,-0.05123071832634016,-0.6075705912306887,-0.5381438009960184,2.831849738416104,2.7575389339960825,1.0800764791698816,-0.6363472358529076,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.40580976383845024,0.9026070243159884,-0.6075705912306887,-0.5381438009960184,-0.7033508861290235,-0.5966878572835028,1.2881146079757277,1.2777027861337744,62.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.40580976383845024,0.9026070243159884,1.4882008367831523,-0.5381438009960184,0.5928893428708565,0.47607510574780987,-0.5842285512768884,-1.4566543881329141,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.2456283855620693,-1.0050684609686686,1.7758871230396254,1.9194038974230199,-0.9652175990582923,-1.006139369890874,-0.5842285512768884,-0.9097829532795765,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.6951490024285628,-1.4819873322898331,1.6114957938734238,-0.5381438009960184,-0.4022041662603646,-0.5475536757706183,-1.4163810665002736,0.183959916427099,-4.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,1.4882008367831523,-0.5381438009960184,-0.2188974672098765,-0.3461035315677916,1.2881146079757277,1.5511385035604435,-12.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,-0.6075705912306887,-0.5381438009960184,-0.8211909069471944,-0.8112404498897654,0.664000221558189,0.2386470599124328,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0
